1669186297.129236, 0.003714, -0.005127, -0.001923
1669186297.229592, -0.002387, 0.000625, -0.003731
1669186297.329613, -0.001784, 0.008823, -0.006114
1669186297.429206, 0.001415, 0.006324, -0.006516
1669186297.529585, -0.000833, 0.005720, -0.006722
1669186297.629173, 0.004454, -0.001605, -0.006334
1669186297.729516, 0.007133, -0.001515, -0.005301
1669186297.829790, 0.009455, -0.001689, -0.002755
1669186297.929528, 0.003878, 0.001192, 0.000221
1669186298.029567, 0.002665, 0.002427, -0.002079
1669186298.129204, -0.002326, 0.000090, -0.005369
1669186298.229233, -0.001827, -0.001308, -0.006506
1669186298.329240, 0.000046, 0.001354, -0.007694
1669186298.429651, 0.001419, 0.000833, -0.006907
1669186298.529640, 0.003859, 0.002309, -0.007341
1669186298.630179, 0.007746, 0.001764, -0.007706
1669186298.729656, 0.009617, -0.001180, -0.008186
1669186298.829672, 0.007416, 0.000112, -0.008789
1669186298.930083, 0.007423, -0.000612, -0.009966
1669186299.029666, 0.008231, 0.001950, -0.011448
1669186299.129662, 0.007796, 0.003064, -0.010886
1669186299.229227, 0.009217, 0.003922, -0.009361
1669186299.329610, 0.010240, 0.004841, -0.008322
1669186299.429966, 0.013379, 0.001597, -0.006860
1669186299.529872, 0.010757, 0.004634, -0.005842
1669186299.629117, 0.009341, 0.003224, -0.004301
1669186299.729546, 0.007920, 0.006430, -0.006047
1669186299.830027, 0.005472, 0.006676, -0.008629
1669186299.929569, 0.008089, 0.002598, -0.008361
1669186300.030023, 0.007835, 0.000726, -0.007460
1669186300.129339, 0.007335, 0.004776, -0.008252
1669186300.229293, 0.008016, 0.003200, -0.009429
1669186300.329978, 0.010213, 0.001785, -0.010776
1669186300.429152, 0.009772, 0.002390, -0.009541
1669186300.527205, 0.010191, 0.001585, -0.008176
1669186300.626759, 0.010585, 0.003286, -0.007021
1669186300.727547, 0.015360, 0.004314, -0.007390
1669186300.827981, 0.012717, 0.004425, -0.008272
1669186300.928444, 0.013505, 0.003343, -0.010917
1669186301.028452, 0.009892, 0.003238, -0.011742
1669186301.128491, 0.009346, 0.002403, -0.011850
1669186301.228148, 0.011648, 0.001971, -0.010474
1669186301.315214, 0.010020, 0.003282, -0.009619
1669186301.414066, 0.009514, 0.006371, -0.007651
1669186301.528882, 0.015935, 0.008478, -0.008055
1669186301.628867, 0.013145, 0.005756, -0.009225
1669186301.728812, 0.015641, 0.007773, -0.008204
1669186301.828765, 0.011988, 0.005652, -0.010180
1669186301.928771, 0.011619, 0.001925, -0.009748
1669186302.028634, 0.012877, 0.000319, -0.008916
1669186302.128651, 0.013201, 0.002108, -0.008393
1669186302.228673, 0.011515, 0.004254, -0.008580
1669186302.328803, 0.009947, 0.005655, -0.009747
1669186302.428807, 0.005518, 0.009090, -0.010311
1669186302.514011, 0.004804, 0.008767, -0.009246
1669186302.614021, 0.006625, 0.010337, -0.009413
1669186302.714065, 0.007250, 0.007345, -0.009340
1669186302.814081, 0.007349, 0.005349, -0.010134
1669186302.914036, 0.011547, 0.005544, -0.010774
1669186303.013614, 0.015084, 0.007137, -0.008834
1669186303.113585, 0.011413, 0.007736, -0.008801
1669186303.213956, 0.008117, 0.006027, -0.007282
1669186303.313516, 0.009563, 0.006548, -0.008258
1669186303.414011, 0.010175, 0.003549, -0.008533
1669186303.514154, 0.012413, 0.002263, -0.009036
1669186303.616489, 0.014829, 0.003978, -0.009593
1669186303.714324, 0.013136, 0.003037, -0.010602
1669186303.813188, 0.010421, 0.004816, -0.008751
1669186303.913568, 0.013862, 0.005395, -0.007509
1669186304.013965, 0.009687, 0.001505, -0.006535
1669186304.113592, 0.009683, 0.001474, -0.007805
1669186304.219407, 0.009887, -0.001973, -0.008751
1669186304.314992, 0.007300, -0.003686, -0.008236
1669186304.413921, 0.009362, 0.001631, -0.009831
1669186304.519413, 0.014051, 0.009506, -0.010740
1669186304.617460, 0.012635, 0.008076, -0.011933
1669186304.714272, 0.015463, 0.010364, -0.009740
1669186304.819373, 0.015926, 0.005309, -0.010101
1669186304.913863, 0.015518, 0.000075, -0.011627
1669186305.013863, 0.015756, 0.000244, -0.011785
1669186305.128731, 0.011043, 0.006576, -0.009520
1669186305.228706, 0.004486, 0.006735, -0.007954
1669186305.328698, 0.000877, 0.009873, -0.006220
1669186305.429083, -0.003360, 0.006839, -0.009154
1669186305.528710, -0.000179, 0.004538, -0.012384
1669186305.629148, 0.003384, 0.005026, -0.013220
1669186305.729197, 0.009984, 0.002494, -0.013083
1669186305.829244, 0.011816, 0.001519, -0.012067
1669186305.929685, 0.013611, 0.000329, -0.010723
1669186306.030099, 0.012336, 0.000507, -0.010267
1669186306.129672, 0.010492, -0.001484, -0.008472
1669186306.229681, 0.010403, 0.001218, -0.007900
1669186306.329606, 0.010953, 0.002344, -0.008338
1669186306.429189, 0.008800, 0.000562, -0.007790
1669186306.528815, 0.006948, 0.001685, -0.009495
1669186306.628777, 0.004833, 0.004393, -0.009402
1669186306.728466, 0.007628, 0.003674, -0.009331
1669186306.828847, 0.008207, 0.003761, -0.009794
1669186306.928847, 0.007776, 0.005517, -0.008878
1669186307.028437, 0.007437, 0.005852, -0.009045
1669186307.127622, 0.011910, 0.007384, -0.009682
1669186307.228718, 0.009970, 0.009346, -0.009478
1669186307.329540, 0.006218, 0.006813, -0.006880
1669186307.429521, 0.007502, 0.005899, -0.006658
1669186307.528721, 0.008725, 0.007426, -0.007283
1669186307.630004, 0.008916, 0.004511, -0.007874
1669186307.730414, 0.009495, 0.005149, -0.008955
1669186307.830045, 0.008324, 0.004894, -0.008636
1669186307.929233, 0.010454, 0.003626, -0.010024
1669186308.029601, 0.011943, -0.000011, -0.010391
1669186308.129645, 0.009384, -0.000115, -0.011064
1669186308.229490, 0.012608, 0.001630, -0.010870
1669186308.329484, 0.011701, 0.000844, -0.010944
1669186308.429488, 0.010637, 0.001429, -0.009792
1669186308.530678, 0.008977, 0.002103, -0.007632
1669186308.629500, 0.009445, 0.003480, -0.008721
1669186308.729879, 0.009392, 0.005049, -0.009336
1669186308.830288, 0.010904, 0.002898, -0.009484
1669186308.929526, 0.012339, 0.000197, -0.007844
1669186309.029527, 0.009925, 0.001424, -0.007696
1669186309.129571, 0.009002, 0.001554, -0.007987
1669186309.230019, 0.008407, 0.002118, -0.008754
1669186309.330381, 0.007864, 0.001961, -0.008090
1669186309.429992, 0.010054, 0.000947, -0.008620
1669186309.529601, 0.013035, 0.001594, -0.010601
1669186309.629184, 0.010276, 0.003242, -0.010452
1669186309.729564, 0.012413, 0.001390, -0.008973
1669186309.830353, 0.013317, 0.003203, -0.006812
1669186309.929586, 0.011422, 0.002919, -0.008583
1669186310.029979, 0.011008, 0.004139, -0.008872
1669186310.129639, 0.012684, 0.004561, -0.009284
1669186310.229282, 0.014487, 0.006342, -0.009493
1669186310.330501, 0.016919, 0.005232, -0.009837
1669186310.429755, 0.013041, 0.001971, -0.009987
1669186310.529721, 0.011627, 0.000833, -0.009509
1669186310.630054, 0.011699, 0.003096, -0.008609
1669186310.729238, 0.010914, 0.004380, -0.007757
1669186310.829956, 0.013334, 0.004433, -0.008161
1669186310.930063, 0.016104, 0.002692, -0.003415
1669186311.030397, 0.013163, 0.009013, -0.000690
1669186311.129594, 0.020012, -0.000624, -0.002556
1669186311.229707, 0.021623, -0.003907, -0.002284
1669186311.329753, 0.031565, -0.004460, -0.002464
1669186311.430009, 0.036709, -0.006416, -0.002393
1669186311.529604, 0.041231, -0.008970, -0.000082
1669186311.629682, 0.036918, -0.013570, 0.000386
1669186311.729982, 0.029053, -0.010936, 0.002005
1669186311.829824, 0.023655, -0.016088, -0.001819
1669186311.929244, 0.029465, -0.024913, -0.007801
1669186312.030267, 0.044716, -0.036074, 0.007801
1669186312.129779, 0.056201, -0.034855, 0.012229
1669186312.229414, 0.070902, -0.044055, 0.018110
1669186312.330051, 0.086814, -0.055250, 0.017205
1669186312.430432, 0.103085, -0.060663, 0.016184
1669186312.529780, 0.120069, -0.059486, 0.019213
1669186312.629507, 0.152242, -0.068087, 0.021869
1669186312.729792, 0.180190, -0.068462, 0.012703
1669186312.829594, 0.214989, -0.066382, 0.026388
1669186312.929156, 0.244385, -0.049131, 0.024283
1669186313.029052, 0.285516, -0.041782, 0.020753
1669186313.129330, 0.323869, -0.057365, 0.015600
1669186313.229278, 0.337867, -0.057134, 0.019118
1669186313.329466, 0.351104, -0.070613, 0.022851
1669186313.429610, 0.372323, -0.082399, 0.024401
1669186313.529767, 0.387884, -0.101813, 0.025427
1669186313.632199, 0.409257, -0.127948, 0.025860
1669186313.730407, 0.433146, -0.150258, 0.022466
1669186313.830239, 0.465577, -0.149766, 0.030002
1669186313.929756, 0.489185, -0.142047, 0.034831
1669186314.029457, 0.524783, -0.141074, 0.025024
1669186314.129288, 0.565960, -0.151289, 0.011659
1669186314.229368, 0.591233, -0.176387, 0.009120
1669186314.329149, 0.597405, -0.198378, 0.018309
1669186314.429750, 0.610883, -0.226144, 0.038475
1669186314.530306, 0.624854, -0.253544, 0.039726
1669186314.630184, 0.658055, -0.283940, 0.032136
1669186314.729632, 0.686686, -0.299406, 0.029834
1669186314.829394, 0.716603, -0.320033, 0.022072
1669186314.928747, 0.745445, -0.314129, 0.059381
1669186315.028916, 0.787313, -0.328934, 0.054387
1669186315.128173, 0.839557, -0.341153, 0.037588
1669186315.229124, 0.880260, -0.382760, 0.037257
1669186315.333676, 0.897920, -0.425654, 0.053570
1669186315.431182, 0.915797, -0.473268, 0.047684
1669186315.530755, 0.938284, -0.523963, 0.053605
1669186315.631241, 0.953040, -0.573500, 0.063463
1669186315.732798, 0.957116, -0.624799, 0.069664
1669186315.830177, 0.980610, -0.672896, 0.101183
1669186315.929970, 1.023371, -0.714948, 0.087795
1669186316.029153, 1.056084, -0.764710, 0.064590
1669186316.129019, 1.068741, -0.822992, 0.057978
1669186316.228769, 1.057176, -0.867161, 0.087568
1669186316.329717, 1.057307, -0.901551, 0.077524
1669186316.429622, 1.061273, -0.947743, 0.074901
1669186316.529541, 1.054248, -1.003499, 0.065454
1669186316.629299, 1.038718, -1.055819, 0.071018
1669186316.728577, 1.045030, -1.102202, 0.096897
1669186316.829558, 1.057185, -1.149255, 0.087906
1669186316.928235, 1.060137, -1.203718, 0.029882
1669186317.028443, 1.070286, -1.264769, 0.027925
