1701765422.756861, -19.866301, -47.668596, -6.071203
1701765422.855866, -19.830790, -47.691389, -6.071202
1701765422.954869, -19.795090, -47.703089, -6.074200
1701765423.055865, -19.768363, -47.714637, -6.089199
1701765423.157869, -19.732851, -47.737430, -6.084198
1701765423.255912, -19.697152, -47.749130, -6.085196
1701765423.356875, -19.670237, -47.749584, -6.099195
1701765423.476879, -19.643509, -47.761133, -6.100194
1701765423.559934, -19.607998, -47.783926, -6.094192
1701765423.668886, -19.572298, -47.795625, -6.097191
1701765423.756893, -19.527815, -47.818570, -6.106189
1701765423.856890, -19.501087, -47.830118, -6.110188
1701765423.957901, -19.465576, -47.852911, -6.106187
1701765424.059898, -19.420905, -47.864763, -6.104185
1701765424.159901, -19.393990, -47.865217, -6.111184
1701765424.257906, -19.358291, -47.876917, -6.118182
1701765424.358909, -19.322779, -47.899710, -6.114181
1701765424.472911, -19.296051, -47.911258, -6.119180
1701765424.559921, -19.260352, -47.922958, -6.121178
1701765424.660918, -19.215681, -47.934809, -6.122177
1701765424.758945, -19.179982, -47.946509, -6.130175
1701765424.857924, -19.144283, -47.958208, -6.139174
1701765424.957932, -19.117743, -47.980850, -6.139173
1701765425.058931, -19.082044, -47.992550, -6.148171
1701765425.156939, -19.055503, -48.015191, -6.157170
1701765425.256937, -19.019617, -48.015798, -6.160169
1701765425.353770, -18.984105, -48.038591, -6.172167
1701765425.464943, -18.957378, -48.050139, -6.175166
1701765425.553946, -18.921678, -48.061839, -6.176165
1701765425.649949, -18.885979, -48.073538, -6.174163
1701765425.751954, -18.850093, -48.074144, -6.175162
1701765425.854127, -18.814393, -48.085844, -6.176160
1701765425.954471, -18.769723, -48.097695, -6.177159
1701765426.052964, -18.734023, -48.109395, -6.177157
1701765426.155972, -18.698324, -48.121095, -6.168156
1701765426.253968, -18.671597, -48.132643, -6.162155
1701765426.352972, -18.626738, -48.133400, -6.165153
1701765426.459975, -18.591039, -48.145100, -6.161152
1701765426.555063, -18.555340, -48.156800, -6.162150
1701765426.653055, -18.519641, -48.168499, -6.155149
1701765426.753985, -18.483942, -48.180199, -6.154147
1701765426.853147, -18.448242, -48.191899, -6.151146
1701765426.952333, -18.412543, -48.203598, -6.148145
1701765427.052995, -18.376844, -48.215298, -6.144143
1701765427.154000, -18.341145, -48.226998, -6.144142
1701765427.252098, -18.305446, -48.238697, -6.142140
1701765427.357271, -18.269746, -48.250397, -6.139139
1701765427.464008, -18.234047, -48.262097, -6.135137
1701765427.562011, -18.198348, -48.273796, -6.136136
1701765427.667301, -18.162649, -48.285496, -6.131135
1701765427.760018, -18.126950, -48.297196, -6.131133
1701765427.856038, -18.091251, -48.308895, -6.132132
1701765427.960032, -18.055739, -48.331689, -6.131130
1701765428.059028, -18.019852, -48.332295, -6.136129
1701765422.563087, -19.928728, -47.645348, -6.059206
1701765422.657858, -19.893029, -47.657048, -6.067204
1701765422.756861, -19.866301, -47.668596, -6.071203
1701765422.855866, -19.830790, -47.691389, -6.071202
1701765422.954869, -19.795090, -47.703089, -6.074200
1701765423.055865, -19.768363, -47.714637, -6.089199
1701765423.157869, -19.732851, -47.737430, -6.084198
1701765423.255912, -19.697152, -47.749130, -6.085196
