time,x,y,z
1669186434.001750, 10.870107, 3.832730, -4.631647
1669186434.105755, 10.790865, 3.922846, -4.628651
1669186434.205944, 10.711624, 4.012963, -4.587655
1669186434.305787, 10.640790, 4.069647, -4.488658
1669186434.405774, 10.570144, 4.137425, -4.506662
1669186434.510732, 10.517817, 4.227086, -4.545665
1669186434.605010, 10.429040, 4.284074, -4.489668
1669186434.705918, 10.340074, 4.329969, -4.342672
1669186434.828337, 10.223629, 4.343040, -4.290676
1669186434.901757, 10.107184, 4.356110, -4.239681
1669186435.005879, 10.008870, 4.379970, -4.245685
1669186435.106725, 9.919717, 4.414772, -4.179688
1669186435.206750, 9.839911, 4.471608, -4.118692
1669186435.304784, 9.751133, 4.528596, -4.113696
1669186435.407313, 9.644036, 4.563702, -4.233700
1669186435.510998, 9.572262, 4.564918, -4.299702
1669186435.606978, 9.518055, 4.543644, -4.338704
1669186435.707741, 9.473572, 4.566591, -4.393706
1669186435.801819, 9.410582, 4.556563, -4.444708
1669186435.905870, 9.338808, 4.557779, -4.461711
1669186436.005735, 9.266845, 4.547902, -4.487713
1669186436.105810, 9.195071, 4.549119, -4.561716
1669186436.205429, 9.141052, 4.538938, -4.607718
1669186436.306714, 9.096381, 4.550792, -4.608720
1669186436.405112, 9.052463, 4.607020, -4.604722
1669186436.510535, 9.008920, 4.685435, -4.606724
1669186436.606163, 8.974350, 4.763698, -4.599726
1669186436.701961, 8.921647, 4.831171, -4.581729
1669186436.806071, 8.850813, 4.887856, -4.561732
1669186436.907684, 8.752312, 4.900622, -4.522736
1669186437.006939, 8.644462, 4.891354, -4.500740
1669186437.106692, 8.536801, 4.893179, -4.467744
1669186437.206865, 8.429327, 4.906097, -4.443748
1669186437.304969, 8.357553, 4.907314, -4.379750
1669186437.404895, 8.294563, 4.897285, -4.364752
1669186437.512105, 8.250268, 4.931326, -4.434754
1669186437.601825, 8.169522, 4.932695, -4.499757
1669186437.705782, 8.106531, 4.922666, -4.545760
1669186437.805704, 7.998870, 4.924491, -4.609763
1669186437.905718, 7.927096, 4.925708, -4.617766
1669186438.005660, 7.845974, 4.904890, -4.562769
1669186438.105816, 7.755692, 4.873130, -4.504772
1669186438.205814, 7.647090, 4.819487, -4.451775
1669186438.305691, 7.575316, 4.820704, -4.415778
1669186438.405707, 7.531021, 4.854745, -4.329780
1669186438.506679, 7.477942, 4.900032, -4.284782
1669186438.606649, 7.433272, 4.911886, -4.309784
1669186438.706646, 7.397761, 4.934681, -4.363785
1669186438.806136, 7.362626, 4.979663, -4.481787
1669186438.905684, 7.345058, 5.002155, -4.546788
1669186439.007640, 7.300199, 5.002915, -4.549790
1669186439.105750, 7.219265, 4.993190, -4.573792
1669186439.205831, 7.129359, 4.983618, -4.593796
1669186439.306634, 7.048613, 4.984986, -4.576799
1669186439.402632, 6.976839, 4.986203, -4.599801
1669186439.511082, 6.869178, 4.988028, -4.624805
1669186439.606627, 6.797780, 5.011432, -4.661808
1669186439.706634, 6.744513, 5.045625, -4.732810
1669186439.806631, 6.700218, 5.079666, -4.773812
1669186439.906623, 6.638168, 5.125105, -4.695815
1669186440.005656, 6.522099, 5.160362, -4.593820
1669186440.106618, 6.432569, 5.172977, -4.496823
1669186440.206619, 6.379491, 5.218263, -4.450825
1669186440.302617, 6.326600, 5.274643, -4.357828
1669186440.405808, 6.300813, 5.341661, -4.330830
1669186440.511608, 6.292594, 5.386187, -4.260830
1669186440.606097, 6.302694, 5.452596, -4.235831
1669186440.705653, 6.313170, 5.541192, -4.196831
1669186440.807608, 6.332994, 5.651822, -4.215832
1669186440.905614, 6.352630, 5.751360, -4.217832
1669186441.006600, 6.390210, 5.850593, -4.220832
1669186441.108948, 6.445733, 5.949522, -4.250831
1669186441.202831, 6.492097, 6.037509, -4.300830
1669186441.306593, 6.520328, 6.114708, -4.307830
1669186441.406870, 6.512297, 6.170327, -4.255831
1669186441.512815, 6.513425, 6.236888, -4.199832
1669186441.606612, 6.514554, 6.303449, -4.176832
1669186441.708397, 6.515682, 6.370010, -4.134833
1669186441.806606, 6.516622, 6.425478, -4.142833
1669186441.906577, 6.517563, 6.480945, -4.139834
1669186442.006577, 6.545606, 6.547050, -4.114834
1669186442.104650, 6.609725, 6.623640, -4.129832
1669186442.207572, 6.620013, 6.701142, -4.155833
1669186442.307570, 6.657405, 6.789282, -4.206832
1669186442.405622, 6.721900, 6.888059, -4.282831
1669186442.511570, 6.759668, 6.998386, -4.310831
1669186442.607567, 6.788275, 7.097771, -4.326831
1669186442.706911, 6.825855, 7.197004, -4.299831
1669186442.806562, 6.854463, 7.296389, -4.258831
1669186442.908777, 6.873535, 7.362646, -4.288831
1669186443.002734, 6.883259, 7.406868, -4.356831
1669186443.106731, 6.875415, 7.473581, -4.395832
1669186443.206562, 6.858788, 7.551540, -4.429833
1669186443.305704, 6.868888, 7.617949, -4.474834
1669186443.405647, 6.861233, 7.695755, -4.500835
1669186443.511544, 6.853578, 7.773562, -4.516836
1669186443.606538, 6.855270, 7.873403, -4.558837
1669186443.706536, 6.847803, 7.962304, -4.592838
1669186443.806535, 6.849119, 8.039958, -4.625839
1669186443.902532, 6.850060, 8.095426, -4.612840
1669186444.006070, 6.851000, 8.150893, -4.671840
1669186444.107530, 6.833997, 8.206665, -4.699841
1669186444.205947, 6.826153, 8.273378, -4.708842
1669186444.305534, 6.818122, 8.328997, -4.655843
1669186444.407238, 6.836817, 8.373067, -4.687843
1669186444.512867, 6.811030, 8.440085, -4.683845
1669186444.606760, 6.794215, 8.506950, -4.681846
1669186444.706522, 6.786936, 8.606943, -4.727847
1669186444.802508, 6.788817, 8.717878, -4.750849
1669186444.906520, 6.772189, 8.795837, -4.744850
1669186445.006521, 6.773130, 8.851305, -4.750851
1669186445.105527, 6.755750, 8.884889, -4.723852
1669186445.205563, 6.756691, 8.940357, -4.668852
1669186445.306496, 6.784922, 9.017555, -4.681852
1669186445.405508, 6.795399, 9.106151, -4.732852
1669186445.510492, 6.778583, 9.173016, -4.734854
1669186445.607499, 6.734665, 9.229244, -4.764856
1669186445.705218, 6.681586, 9.274531, -4.799858
1669186445.807483, 6.637104, 9.297478, -4.807860
1669186445.907548, 6.584025, 9.342765, -4.857863
1669186446.005895, 6.558426, 9.420875, -4.880864
1669186446.107478, 6.524044, 9.510232, -4.864867
1669186446.207075, 6.516576, 9.599132, -4.850868
1669186446.306489, 6.508921, 9.676939, -4.818869
1669186446.406822, 6.491918, 9.732710, -4.762870
1669186446.512725, 6.421272, 9.800488, -4.735874
1669186446.603480, 6.385949, 9.834377, -4.663875
1669186446.705611, 6.332306, 9.846383, -4.544877
1669186446.807574, 6.251748, 9.858845, -4.450880
1669186446.905562, 6.180538, 9.893342, -4.345883
1669186447.006456, 6.136808, 9.960664, -4.305886
1669186447.106466, 6.084105, 10.028137, -4.259888
1669186447.206606, 6.040187, 10.084365, -4.248890
1669186447.305608, 5.996080, 10.129500, -4.176893
1669186447.406458, 5.943002, 10.174786, -4.119895
1669186447.507448, 5.890111, 10.231167, -4.046898
1669186447.606447, 5.837033, 10.276453, -3.929900
1669186447.706446, 5.765447, 10.288763, -3.803903
1669186447.805616, 5.666757, 10.290436, -3.687906
1669186447.906441, 5.559472, 10.314448, -3.627910
1669186448.009130, 5.478914, 10.326911, -3.582913
1669186448.105534, 5.389196, 10.328432, -3.522917
1669186448.205932, 5.308262, 10.318707, -3.499920
1669186448.305450, 5.236488, 10.319924, -3.511922
1669186448.402435, 5.200977, 10.342719, -3.580924
1669186448.510729, 5.174814, 10.387549, -3.632925
1669186448.606935, 5.103980, 10.444234, -3.617928
1669186448.706436, 5.032958, 10.489824, -3.592931
1669186448.806665, 4.971284, 10.557450, -3.600934
1669186448.907432, 4.900450, 10.614134, -3.641938
1669186449.005592, 4.820268, 10.648784, -3.656941
1669186449.105451, 4.730927, 10.672492, -3.679944
1669186449.207405, 4.659717, 10.706989, -3.708947
1669186449.301530, 4.597478, 10.741334, -3.750950
1669186449.406411, 4.516921, 10.753796, -3.670953
1669186449.510403, 4.472626, 10.787837, -3.575955
1669186449.605588, 4.447027, 10.865948, -3.519957
1669186449.705490, 4.403484, 10.944363, -3.482959
1669186449.829444, 4.332651, 11.001047, -3.411962
1669186449.907393, 4.288920, 11.068369, -3.395965
1669186450.006389, 4.254537, 11.157725, -3.451967
1669186450.106390, 4.238098, 11.246777, -3.454968
1669186450.202381, 4.194180, 11.303005, -3.392971
1669186450.305488, 4.168393, 11.370023, -3.381972
1669186450.407384, 4.133258, 11.415005, -3.431974
1669186450.511401, 4.107095, 11.459835, -3.501976
1669186450.605590, 4.099251, 11.526548, -3.556977
1669186450.706380, 4.118700, 11.614992, -3.580977
1669186450.806565, 4.147307, 11.714377, -3.641977
1669186450.906374, 4.176103, 11.824856, -3.746977
1669186451.006542, 4.169012, 11.935943, -3.871978
1669186451.104638, 4.161169, 12.002656, -3.899979
1669186451.205371, 4.153325, 12.069370, -3.855980
1669186451.305549, 4.136322, 12.125141, -3.785982
1669186451.405380, 4.128479, 12.191854, -3.693983
1669186451.509450, 4.111475, 12.247626, -3.602984
1669186451.606349, 4.103820, 12.325433, -3.525985
1669186451.706382, 4.095977, 12.392146, -3.453986
1669186451.805552, 4.124020, 12.458250, -3.420986
1669186451.906338, 4.142904, 12.513414, -3.338986
1669186452.002334, 4.153004, 12.579823, -3.202986
1669186452.106341, 4.145913, 12.690910, -3.096987
1669186452.206330, 4.121255, 12.824488, -2.992990
1669186452.306330, 4.123323, 12.946517, -2.930991
1669186452.405519, 4.133988, 13.046206, -2.855992
1669186452.512991, 4.153812, 13.156837, -2.851992
1669186452.605704, 4.182796, 13.278409, -2.877993
1669186452.707345, 4.220564, 13.388736, -2.910992
1669186452.807314, 4.294218, 13.498454, -2.897991
1669186452.903311, 4.358901, 13.608324, -2.908990
1669186453.006938, 4.387321, 13.696616, -2.870990
1669186453.108635, 4.433685, 13.784604, -2.807989
1669186453.206457, 4.462104, 13.872896, -2.765989
1669186453.306311, 4.472581, 13.961491, -2.684989
1669186453.406300, 4.501188, 14.060877, -2.679989
1669186453.510298, 4.521013, 14.171508, -2.707990
1669186453.606315, 4.531865, 14.282290, -2.806991
1669186453.706291, 4.533181, 14.359945, -2.929992
1669186453.802288, 4.516366, 14.426810, -2.937993
1669186453.906286, 4.490579, 14.493827, -2.987995
1669186454.006286, 4.483488, 14.604915, -3.107996
1669186454.106294, 4.476021, 14.693815, -3.223997
1669186454.207275, 4.468366, 14.771621, -3.316998
1669186454.307278, 4.469494, 14.838182, -3.374999
1669186454.405787, 4.506133, 14.881948, -3.419998
1669186454.511319, 4.551932, 14.936655, -3.428997
1669186454.607267, 4.597355, 14.969175, -3.492996
1669186454.702272, 4.606703, 14.991210, -3.518996
1669186454.806271, 4.607268, 15.024490, -3.491996
1669186454.908481, 4.580916, 15.058227, -3.427997
1669186455.006294, 4.545405, 15.081023, -3.414999
1669186455.105297, 4.528214, 15.125701, -3.374000
1669186455.206268, 4.528966, 15.170075, -3.337001
1669186455.305458, 4.548038, 15.236332, -3.335001
1669186455.405278, 4.531035, 15.292103, -3.363002
1669186455.511244, 4.514408, 15.370062, -3.420003
1669186455.603240, 4.542640, 15.447260, -3.484003
1669186455.706242, 4.579655, 15.513213, -3.555002
1669186455.806237, 4.625454, 15.567920, -3.603001
1669186455.907231, 4.680225, 15.622475, -3.632000
1669186456.005367, 4.707893, 15.666393, -3.614999
1669186456.107228, 4.699673, 15.710919, -3.501000
1669186456.207230, 4.610520, 15.745720, -3.482004
1669186456.305490, 4.539498, 15.791311, -3.459007
1669186456.406228, 4.522683, 15.858176, -3.467008
1669186456.508540, 4.532407, 15.902398, -3.525008
1669186456.606232, 4.542507, 15.968807, -3.607009
1669186456.708491, 4.570550, 16.034912, -3.575008
1669186456.806573, 4.598782, 16.112110, -3.499008
1669186456.906212, 4.590563, 16.156636, -3.448009
1669186457.007207, 4.609635, 16.222893, -3.376009
1669186457.106216, 4.619923, 16.300395, -3.360010
1669186457.207207, 4.621239, 16.378050, -3.268010
1669186457.307246, 4.640499, 16.455400, -3.199010
1669186457.403228, 4.641816, 16.533055, -3.121011
1669186457.512257, 4.625000, 16.599920, -3.129013
1669186457.608858, 4.616781, 16.644446, -3.012013
1669186457.707193, 4.608749, 16.700066, -2.948014
1669186457.807185, 4.600718, 16.755685, -2.824015
1669186457.907191, 4.583715, 16.811457, -2.691016
1669186458.007176, 4.557552, 16.856287, -2.618018
1669186458.108271, 4.541113, 16.945339, -2.697019
1669186458.208503, 4.569344, 17.022538, -2.662019
1669186458.302473, 4.580009, 17.122227, -2.704020
1669186458.406198, 4.590485, 17.210823, -2.758020
1669186458.512465, 4.627876, 17.298963, -2.746020
1669186458.606172, 4.647136, 17.376313, -2.757020
1669186458.706160, 4.657237, 17.442722, -2.774021
1669186458.807154, 4.686033, 17.553201, -2.801021
1669186458.906149, 4.706045, 17.674925, -2.824021
1669186459.005255, 4.707925, 17.785860, -2.922022
1669186459.106148, 4.718778, 17.896643, -3.057023
1669186459.202145, 4.738602, 18.007274, -3.143024
1669186459.306159, 4.767210, 18.106659, -3.276024
1669186459.407135, 4.759742, 18.195559, -3.316025
1669186459.511133, 4.769655, 18.250875, -3.294025
1669186459.607137, 4.779567, 18.306190, -3.260025
1669186459.707129, 4.762751, 18.373055, -3.253027
1669186459.836180, 4.782011, 18.450405, -3.248027
1669186459.906327, 4.773792, 18.494932, -3.260028
1669186460.006232, 4.783892, 18.561340, -3.295028
1669186460.102126, 4.803152, 18.638691, -3.273028
1669186460.206128, 4.859051, 18.759807, -3.285028
1669186460.306121, 4.915139, 18.892016, -3.389027
1669186460.405297, 4.989169, 19.023922, -3.444026
1669186460.511119, 5.071796, 19.133488, -3.420024
1669186460.609148, 5.099840, 19.199592, -3.486024
1669186460.707101, 5.101156, 19.277247, -3.628024
1669186460.806102, 5.084341, 19.344112, -3.783026
1669186460.906098, 5.067338, 19.399884, -3.906027
1669186461.002097, 5.068278, 19.455351, -4.058028
1669186461.106432, 5.060246, 19.510971, -4.185028
1669186461.206090, 5.070347, 19.577380, -4.241029
1669186461.306363, 5.098390, 19.643485, -4.321028
1669186461.406087, 5.154101, 19.753507, -4.432028
1669186461.511081, 5.191493, 19.841647, -4.510027
1669186461.606111, 5.192998, 19.930395, -4.552028
1669186461.706083, 5.203662, 20.030084, -4.571029
1669186461.807070, 5.205542, 20.141019, -4.680030
1669186461.903098, 5.171348, 20.241469, -4.791032
1669186462.005077, 5.127806, 20.319884, -4.896035
1669186462.107062, 5.093235, 20.398147, -5.068037
1669186462.205934, 5.058100, 20.443129, -5.123039
1669186462.305176, 5.005210, 20.499509, -5.203041
1669186462.407062, 4.979611, 20.577620, -5.327043
1669186462.511052, 4.944476, 20.622603, -5.439045
1669186462.607048, 4.918501, 20.678526, -5.383046
1669186462.706068, 4.892902, 20.756637, -5.349048
1669186462.802055, 4.876275, 20.834596, -5.330049
1669186462.906164, 4.850488, 20.901613, -5.303051
1669186463.006058, 4.788626, 20.958145, -5.232054
1669186463.105146, 4.753867, 21.025315, -5.169056
1669186463.205185, 4.728269, 21.103426, -5.099058
1669186463.305238, 4.702482, 21.170443, -5.038059
1669186463.405091, 4.676883, 21.248554, -5.031061
1669186463.511029, 4.623992, 21.304934, -5.070064
1669186463.606026, 4.589610, 21.394290, -5.186066
1669186463.702042, 4.546256, 21.483799, -5.307068
1669186463.805187, 4.520845, 21.573003, -5.373070
1669186463.907758, 4.521785, 21.628470, -5.312071
1669186464.007017, 4.504406, 21.662055, -5.256072
1669186464.106009, 4.514694, 21.739557, -5.259072
1669186464.206008, 4.534142, 21.828001, -5.187073
1669186464.305015, 4.544430, 21.905504, -5.122073
1669186464.406014, 4.563502, 21.971761, -5.096073
1669186464.511000, 4.582386, 22.026924, -4.979073
1669186464.602997, 4.619025, 22.070690, -4.803072
1669186464.705108, 4.665200, 22.147584, -4.708071
1669186464.829448, 4.702028, 22.202443, -4.656071
1669186464.905512, 4.730636, 22.301828, -4.720071
1669186465.006711, 4.740924, 22.379330, -4.634071
1669186465.108385, 4.751212, 22.456833, -4.569072
1669186465.204223, 4.779632, 22.545125, -4.557072
1669186465.305398, 4.807487, 22.600136, -4.481071
1669186465.404984, 4.853475, 22.665936, -4.413070
1669186465.505986, 4.935725, 22.753316, -4.356068
1669186465.605030, 5.036107, 22.851484, -4.259066
1669186465.705970, 5.109197, 22.927922, -4.190064
1669186465.805089, 5.209203, 23.003903, -4.175061
1669186465.906969, 5.245843, 23.047669, -4.220060
1669186466.005964, 5.291078, 23.069095, -4.190059
1669186466.104563, 5.336124, 23.079429, -4.087057
1669186466.205416, 5.381547, 23.111949, -4.053056
1669186466.305954, 5.445478, 23.177445, -4.001054
1669186466.401000, 5.563239, 23.242029, -3.893051
1669186466.510951, 5.672217, 23.317858, -3.826048
1669186466.606947, 5.772411, 23.404933, -3.780045
1669186466.706639, 5.845501, 23.481371, -3.726043
1669186466.805954, 5.909244, 23.535774, -3.653041
1669186466.908165, 5.946071, 23.590633, -3.638041
1669186467.005940, 6.027758, 23.644732, -3.587038
1669186467.105052, 6.145519, 23.709316, -3.525035
1669186467.205946, 6.244584, 23.729830, -3.456031
1669186467.301931, 6.352810, 23.761285, -3.358028
1669186467.404330, 6.452439, 23.815079, -3.292025
1669186467.510924, 6.525718, 23.902611, -3.250023
1669186467.604671, 6.581053, 23.990446, -3.168022
1669186467.704963, 6.644796, 24.044849, -3.081020
1669186467.805920, 6.699754, 24.110498, -3.027019
1669186467.905025, 6.763497, 24.164900, -2.960017
1669186468.005433, 6.827052, 24.208210, -2.929015
1669186468.104967, 6.872851, 24.262917, -2.886014
1669186468.200960, 6.945941, 24.339355, -2.833012
1669186468.304958, 6.991928, 24.405155, -2.725012
1669186468.405911, 7.037351, 24.437675, -2.601010
1669186468.509899, 7.073803, 24.470347, -2.558009
1669186468.605900, 7.101470, 24.514265, -2.508009
1669186468.706697, 7.111382, 24.569581, -2.400009
1669186468.804133, 7.139050, 24.613498, -2.314008
1669186468.905038, 7.202792, 24.667901, -2.321007
1669186469.005895, 7.266535, 24.722304, -2.326005
1669186469.100914, 7.311770, 24.743731, -2.199004
1669186469.204608, 7.357005, 24.765157, -2.075002
1669186469.304912, 7.429531, 24.808314, -1.930000
1669186469.402882, 7.475518, 24.874115, -1.884999
1669186469.508453, 7.548609, 24.950553, -1.853997
1669186469.604909, 7.594408, 25.005260, -1.788996
1669186469.705333, 7.621511, 25.015897, -1.697995
1669186469.833272, 7.657774, 25.037476, -1.663994
1669186469.905283, 7.721329, 25.080785, -1.623992
1669186470.001267, 7.803015, 25.134884, -1.556990
1669186470.103919, 7.875729, 25.189135, -1.467988
1669186470.204212, 7.966575, 25.254175, -1.414985
1669186470.304090, 8.038914, 25.286239, -1.337983
1669186470.404079, 8.093685, 25.340794, -1.325982
1669186470.510150, 8.129760, 25.351279, -1.211981
1669186470.604108, 8.174807, 25.361612, -1.046979
1669186470.703905, 8.220418, 25.405225, -0.850978
1669186470.804191, 8.283972, 25.448535, -0.803976
1669186470.902834, 8.347527, 25.491844, -0.771974
1669186471.002840, 8.392385, 25.491084, -0.686973
1669186471.105835, 8.437244, 25.490323, -0.646971
1669186471.204384, 8.482667, 25.522843, -0.584970
1669186471.304886, 8.537062, 25.555211, -0.517968
1669186471.405703, 8.636692, 25.609006, -0.564965
1669186471.509212, 8.727350, 25.662952, -0.645962
1669186471.605232, 8.808660, 25.694864, -0.649960
1669186471.704857, 8.889781, 25.715682, -0.616957
1669186471.802087, 8.962308, 25.758840, -0.472955
1669186471.906171, 8.998571, 25.780418, -0.343954
1669186472.005812, 9.034646, 25.790903, -0.234952
1669186472.104058, 9.079505, 25.790143, -0.117951
1669186472.204016, 9.132771, 25.755950, -0.046949
1669186472.304022, 9.203981, 25.721453, 0.059054
1669186472.403602, 9.293511, 25.708838, 0.196058
1669186472.508166, 9.383792, 25.740598, 0.219061
1669186472.605011, 9.474262, 25.783451, 0.275064
1669186472.700829, 9.546601, 25.815515, 0.331066
1669186472.804755, 9.655014, 25.858064, 0.324069
1669186472.903848, 9.754267, 25.889671, 0.366073
1669186473.002784, 9.844549, 25.921431, 0.394075
1669186473.104445, 9.944179, 25.975226, 0.393078
1669186473.205280, 10.034649, 26.018079, 0.336081
1669186473.302773, 10.134090, 26.060780, 0.263084
1669186473.402774, 10.242316, 26.092235, 0.273088
1669186473.509774, 10.314654, 26.124299, 0.304090
1669186473.601957, 10.404747, 26.144965, 0.288093
1669186473.703983, 10.504189, 26.187666, 0.246096
1669186473.803979, 10.559148, 26.253315, 0.240098
1669186473.904026, 10.569060, 26.308630, 0.239098
1669186474.003985, 10.587756, 26.352700, 0.223098
1669186474.103826, 10.615799, 26.418805, 0.260098
1669186474.203315, 10.661786, 26.484605, 0.280099
1669186474.302757, 10.734689, 26.549950, 0.303101
1669186474.402748, 10.780864, 26.626844, 0.331102
1669186474.504755, 10.827415, 26.725925, 0.361102
1669186474.604370, 10.882750, 26.813760, 0.412103
1669186474.703805, 10.937897, 26.890502, 0.512105
1669186474.802738, 11.002016, 26.967092, 0.562106
1669186474.904835, 11.092486, 27.009945, 0.601109
1669186475.002735, 11.173608, 27.030764, 0.601112
1669186475.102755, 11.263701, 27.051430, 0.604115
1669186475.202730, 11.317720, 27.061611, 0.605117
1669186475.304056, 11.381086, 27.093827, 0.573118
1669186475.400080, 11.436233, 27.170569, 0.521120
1669186475.507944, 11.464653, 27.258860, 0.454120
1669186475.603962, 11.502044, 27.347000, 0.404120
1669186475.702823, 11.521116, 27.413257, 0.351120
1669186475.802726, 11.557944, 27.468116, 0.306121
1669186475.902781, 11.612338, 27.500484, 0.283122
1669186476.002718, 11.657761, 27.533004, 0.231124
1669186476.103917, 11.703936, 27.609898, 0.150125
1669186476.203962, 11.722256, 27.631781, 0.160125
1669186476.299996, 11.714037, 27.676307, 0.193124
1669186476.401700, 11.661334, 27.743781, 0.168122
1669186476.506697, 11.626764, 27.822043, 0.128119
1669186476.602718, 11.601165, 27.900154, 0.116118
1669186476.702693, 11.602293, 27.966715, 0.174117
1669186476.803919, 11.612393, 28.033124, 0.191117
1669186476.904419, 11.631653, 28.110475, 0.220117
1669186477.003741, 11.605302, 28.144211, 0.269115
1669186477.105584, 11.543064, 28.178556, 0.299113
1669186477.201089, 11.508117, 28.234632, 0.242111
1669186477.302675, 11.481954, 28.279463, 0.163109
1669186477.404730, 11.455603, 28.313199, 0.098108
1669186477.507734, 11.429628, 28.369123, 0.111106
1669186477.603999, 11.422160, 28.458023, 0.112105
1669186477.706129, 11.405345, 28.524888, 0.103104
1669186477.803915, 11.361615, 28.592210, 0.011101
1669186477.903911, 11.290593, 28.637800, -0.087902
1669186478.003879, 11.229107, 28.716520, -0.063905
1669186478.100810, 11.194724, 28.805876, -0.053907
1669186478.202726, 11.159590, 28.850858, -0.008909
1669186478.302650, 11.133991, 28.928969, -0.080910
1669186478.401647, 11.089884, 28.974104, -0.210913
1669186478.508647, 11.018862, 29.019694, -0.356916
1669186478.605660, 10.974568, 29.053735, -0.292918
1669186478.704071, 10.948593, 29.109659, -0.271919
1669186478.804689, 10.913834, 29.176828, -0.290921
1669186478.905046, 10.860568, 29.211021, -0.378923
1669186479.001100, 10.807113, 29.234121, -0.424926
1669186479.102633, 10.744311, 29.235185, -0.357928
1669186479.203689, 10.690668, 29.247191, -0.376930
1669186479.304007, 10.637590, 29.292478, -0.450932
1669186479.403975, 10.593672, 29.348706, -0.455935
1669186479.509622, 10.558913, 29.415875, -0.586937
1669186479.603886, 10.523966, 29.471951, -0.737938
1669186479.704620, 10.480236, 29.539273, -0.784941
1669186479.828824, 10.436505, 29.606594, -0.817943
1669186479.902728, 10.375019, 29.685313, -0.853946
1669186480.004663, 10.286242, 29.742302, -0.916950
1669186480.104631, 10.224380, 29.798834, -0.860953
1669186480.203844, 10.170926, 29.821933, -0.790955
1669186480.303836, 10.108499, 29.845185, -0.722958
1669186480.403679, 10.028130, 29.868741, -0.754961
1669186480.508651, 9.974863, 29.902934, -0.826963
1669186480.604697, 9.930381, 29.925881, -0.900965
1669186480.704653, 9.868142, 29.960226, -0.903968
1669186480.801590, 9.815252, 30.016606, -0.924970
1669186480.903658, 9.762362, 30.072986, -0.984973
1669186481.004287, 9.718632, 30.140308, -1.106975
1669186481.104626, 9.674713, 30.196536, -1.096977
1669186481.202577, 9.630606, 30.241670, -1.108979
1669186481.304613, 9.613603, 30.297442, -1.156980
1669186481.404971, 9.587628, 30.353366, -1.152982
1669186481.510162, 9.561465, 30.398196, -1.118983
1669186481.606177, 9.499227, 30.432541, -1.103986
1669186481.701999, 9.427641, 30.444851, -1.132989
1669186481.803783, 9.338112, 30.457466, -1.171992
1669186481.905555, 9.258118, 30.503208, -1.235996
1669186482.003841, 9.196256, 30.559741, -1.296998
1669186482.103748, 9.152149, 30.604875, -1.235001
1669186482.204576, 9.143930, 30.649401, -1.231001
1669186482.302544, 9.099635, 30.683442, -1.125003
1669186482.404177, 9.046369, 30.717635, -1.132006
1669186482.509540, 9.002638, 30.784957, -1.166008
1669186482.601534, 8.976287, 30.818693, -1.231009
1669186482.703595, 8.904701, 30.831004, -1.306012
1669186482.805004, 8.805636, 30.810490, -1.345015
1669186482.904563, 8.751429, 30.789215, -1.380017
1669186483.002525, 8.697599, 30.790128, -1.443019
1669186483.104529, 8.625825, 30.791344, -1.463022
1669186483.203579, 8.545267, 30.803807, -1.460025
1669186483.303879, 8.483029, 30.838152, -1.413027
1669186483.403734, 8.438170, 30.838912, -1.331029
1669186483.505736, 8.401907, 30.817334, -1.235030
1669186483.603794, 8.392559, 30.795299, -1.183030
1669186483.704605, 8.392559, 30.795299, -1.097030
1669186483.803556, 8.374428, 30.784509, -0.999031
1669186483.904552, 8.311437, 30.774480, -0.998033
1669186484.004666, 8.248823, 30.786639, -1.066035
1669186484.104601, 8.186397, 30.809890, -1.130038
1669186484.202502, 8.123595, 30.810955, -1.222040
1669186484.302503, 8.051068, 30.767798, -1.152042
1669186484.399560, 7.987326, 30.713395, -1.069044
1669186484.508543, 7.941527, 30.658688, -0.960045
1669186484.604527, 7.887132, 30.626320, -0.846047
1669186484.702504, 7.842085, 30.615987, -0.792048
1669186484.804605, 7.779283, 30.617051, -0.689050
1669186484.903568, 7.698537, 30.618420, -0.650053
1669186485.003839, 7.635547, 30.608391, -0.575056
1669186485.103801, 7.599472, 30.597906, -0.519057
1669186485.203681, 7.518538, 30.588181, -0.485060
1669186485.299696, 7.401341, 30.556878, -0.436063
1669186485.403233, 7.310683, 30.502931, -0.365066
1669186485.507547, 7.283203, 30.470107, -0.360067
1669186485.603040, 7.255536, 30.426189, -0.356067
1669186485.702459, 7.191793, 30.371786, -0.349069
1669186485.804048, 7.146935, 30.372547, -0.273071
1669186485.904468, 7.092916, 30.362366, -0.373073
1669186486.002471, 7.003198, 30.363887, -0.488076
1669186486.103501, 6.922641, 30.376349, -0.447079
1669186486.202435, 6.851619, 30.421940, -0.370082
1669186486.304029, 6.816108, 30.444735, -0.311083
1669186486.402431, 6.762465, 30.456741, -0.238086
1669186486.508702, 6.681532, 30.447017, -0.188088
1669186486.602429, 6.627513, 30.436836, -0.162090
1669186486.703485, 6.555551, 30.426959, -0.139093
1669186486.803774, 6.456674, 30.417538, -0.134096
1669186486.903631, 6.349201, 30.430457, -0.141100
1669186487.003634, 6.260047, 30.465258, -0.054104
1669186487.101415, 6.180430, 30.533188, 0.021893
1669186487.201413, 6.082493, 30.579235, 0.060888
1669186487.303814, 6.001935, 30.591698, 0.125885
1669186487.401410, 5.912405, 30.604312, 0.191882
1669186487.508042, 5.805309, 30.639418, 0.107878
1669186487.604092, 5.680268, 30.674827, -0.022127
1669186487.702392, 5.554852, 30.688050, -0.047132
